custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_450,-98.02904,19.67096,899.0,False,15.56408,0.50074
t_451,-98.07686,19.6722,590.0,False,134.28726,0.8107
t_452,-97.69291,19.7071,578.0,False,145.00087,0.82998
t_453,-97.74074,19.70845,900.0,False,15.45801,0.5001
t_454,-97.78857,19.70979,578.0,False,145.00087,0.82998
t_455,-97.8364,19.71111,889.0,False,16.66869,0.50719
t_456,-97.88422,19.71242,840.0,False,23.42778,0.54118
t_457,-97.93205,19.71371,541.0,False,181.88601,0.89523
t_458,-97.97989,19.71499,468.0,False,268.83376,1.0567
t_459,-98.02772,19.71625,672.0,False,77.12078,0.69856
t_460,-98.07555,19.7175,514.0,False,212.20397,0.94923
t_461,-97.69148,19.75239,445.0,False,298.43653,1.11941
t_462,-97.73932,19.75375,815.0,False,27.93831,0.56021
t_463,-97.78716,19.75508,868.0,False,19.27018,0.52125
t_464,-97.83501,19.75641,900.0,False,15.45801,0.5001
t_465,-97.88285,19.75772,760.0,False,41.30664,0.60682
t_466,-97.9307,19.75901,599.0,False,126.65999,0.79678
t_467,-97.97854,19.76029,870.0,False,19.00475,0.51988
t_468,-98.02639,19.76155,717.0,False,56.12552,0.64863
t_469,-98.07424,19.7628,468.0,False,268.83376,1.0567
t_470,-97.69004,19.79769,807.0,False,29.56573,0.56657
t_471,-97.7379,19.79904,900.0,False,15.45801,0.5001
t_472,-97.78576,19.80038,680.0,False,72.91555,0.68917
t_473,-97.83362,19.80171,900.0,False,15.45801,0.5001
t_474,-97.88148,19.80301,680.0,False,72.91555,0.68917
t_475,-97.92934,19.80431,677.0,False,74.46696,0.69266
t_476,-97.9772,19.80559,618.0,False,111.69543,0.76882
t_477,-98.02506,19.80685,266.0,False,481.81957,2.01674
t_478,-98.07293,19.8081,426.0,False,322.92445,1.17671
t_479,-97.6886,19.84299,893.0,False,16.2171,0.50459
t_480,-97.73647,19.84434,900.0,False,15.45801,0.5001
t_481,-97.78435,19.84568,900.0,False,15.45801,0.5001
t_482,-97.83222,19.84701,900.0,False,15.45801,0.5001
t_483,-97.8801,19.84832,900.0,False,15.45801,0.5001
t_484,-97.92798,19.84961,900.0,False,15.45801,0.5001
t_485,-97.97586,19.85089,848.0,False,22.15114,0.53534
t_486,-98.02374,19.85215,273.0,False,477.60712,1.95769
t_487,-98.07162,19.8534,534.0,False,189.48971,0.90867
t_488,-97.68716,19.88829,900.0,False,15.45801,0.5001
t_489,-97.73505,19.88964,794.0,False,32.42242,0.57719
t_490,-97.78294,19.89098,900.0,False,15.45801,0.5001
t_491,-97.83083,19.89231,570.0,False,152.48803,0.84332
t_492,-97.87873,19.89362,826.0,False,25.85116,0.55168
t_493,-97.92662,19.89491,698.0,False,64.225,0.66887
t_494,-97.97451,19.89619,374.0,False,386.77598,1.36568
t_495,-97.65089,19.52457,565.0,False,157.30651,0.85186
t_496,-97.26726,19.55838,309.0,False,451.58057,1.69903
t_497,-97.31503,19.55987,248.0,False,491.4348,2.18505
t_498,-97.3628,19.56134,304.0,False,455.63642,1.73104
t_499,-97.41057,19.5628,436.0,False,310.05977,1.14589
t_500,-97.45834,19.56424,452.0,False,289.39481,1.0996
t_501,-97.50612,19.56567,564.0,False,158.28294,0.85359
t_502,-97.55389,19.56708,383.0,False,376.27948,1.32903
t_503,-97.60167,19.56848,377.0,False,383.31051,1.35325
t_504,-97.64944,19.56986,448.0,False,294.56029,1.11084
t_505,-97.26568,19.60367,232.0,False,498.58257,2.35828
t_506,-97.31347,19.60516,450.0,False,291.97695,1.10519
t_507,-97.36125,19.60663,522.0,False,202.95005,0.93261
t_508,-97.40904,19.60809,807.0,False,29.56573,0.56657
t_509,-97.45683,19.60953,547.0,False,175.52102,0.88401
t_510,-97.50462,19.61096,388.0,False,370.32452,1.30945
t_511,-97.55241,19.61237,309.0,False,451.58057,1.69903
t_512,-97.6002,19.61377,392.0,False,365.50236,1.29418
t_513,-97.64799,19.61515,536.0,False,187.29804,0.90479
t_514,-97.2641,19.64895,257.0,False,486.84252,2.09773
t_515,-97.3119,19.65044,458.0,False,281.66001,1.08314
t_516,-97.35971,19.65191,517.0,False,208.70867,0.94293
t_517,-97.40751,19.65337,399.0,False,356.9498,1.26824
t_518,-97.45531,19.65482,533.0,False,190.59121,0.91062
t_519,-97.50312,19.65624,534.0,False,189.48971,0.90867
t_520,-97.55092,19.65766,478.0,False,256.13471,1.03145
t_521,-97.59873,19.65905,383.0,False,376.27948,1.32903
t_522,-97.64654,19.66044,666.0,False,80.42021,0.70576
t_523,-97.26252,19.69424,452.0,False,289.39481,1.0996
t_524,-97.31034,19.69573,577.0,False,145.92172,0.83163
t_525,-97.35816,19.6972,478.0,False,256.13471,1.03145
t_526,-97.40598,19.69866,492.0,False,238.66414,0.99794
t_527,-97.4538,19.70011,537.0,False,186.20791,0.90287
t_528,-97.50162,19.70153,547.0,False,175.52102,0.88401
t_529,-97.54944,19.70295,594.0,False,130.85426,0.80446
t_530,-97.59726,19.70435,587.0,False,136.90734,0.81544
t_531,-97.64509,19.70573,550.0,False,172.39258,0.87849
t_532,-97.26094,19.73953,504.0,False,224.05992,0.97081
t_533,-97.30877,19.74102,654.0,False,87.40757,0.7206
t_534,-97.35661,19.74249,600.0,False,125.83404,0.79526
t_535,-97.40444,19.74395,587.0,False,136.90734,0.81544
t_536,-97.45228,19.7454,588.0,False,136.02966,0.81385
t_537,-97.50012,19.74683,493.0,False,237.43289,0.99563
t_538,-97.54796,19.74824,570.0,False,152.48803,0.84332
t_539,-97.5958,19.74964,300.0,False,458.77871,1.75747
t_540,-97.64364,19.75102,635.0,False,99.58286,0.74532
t_541,-97.25936,19.78482,587.0,False,136.90734,0.81544
t_542,-97.30721,19.78631,426.0,False,322.92445,1.17671
t_543,-97.35506,19.78779,760.0,False,41.30664,0.60682
t_544,-97.40291,19.78925,705.0,False,61.11829,0.66128
t_545,-97.45076,19.79069,580.0,False,143.17209,0.82671
t_546,-97.49862,19.79212,485.0,False,247.34795,1.01444
t_547,-97.54647,19.79354,383.0,False,376.27948,1.32903
t_548,-97.59433,19.79494,515.0,False,211.0356,0.94712
t_549,-97.64218,19.79632,823.0,False,26.40374,0.55398
t_550,-97.25778,19.83012,561.0,False,161.2376,0.85882
t_551,-97.30564,19.83161,514.0,False,212.20397,0.94923
t_552,-97.35351,19.83308,476.0,False,258.6619,1.03641
t_553,-97.40138,19.83454,521.0,False,204.09495,0.93465
t_554,-97.44924,19.83599,467.0,False,270.11152,1.05929
t_555,-97.49711,19.83742,482.0,False,251.10202,1.02166
t_556,-97.54498,19.83883,609.0,False,118.593,0.78183
t_557,-97.59285,19.84023,412.0,False,340.7386,1.22256
t_558,-97.64073,19.84162,500.0,False,228.8851,0.9797
t_559,-97.25619,19.87541,608.0,False,119.38051,0.7833
t_560,-97.30407,19.8769,688.0,False,68.92466,0.68001
t_561,-97.35196,19.87838,548.0,False,174.47416,0.88216
t_562,-97.39984,19.87984,564.0,False,158.28294,0.85359
t_563,-97.44772,19.88129,487.0,False,244.85568,1.00967
t_564,-97.49561,19.88272,379.0,False,380.98135,1.34509
t_565,-96.4076,19.52903,288.0,False,467.65789,1.84149
t_566,-96.45535,19.53079,585.0,False,138.67567,0.81863
t_567,-96.5031,19.53254,857.0,False,20.80207,0.52891
t_568,-96.55085,19.53427,497.0,False,232.53282,0.98647
t_569,-96.5986,19.53598,612.0,False,116.25589,0.77745
t_570,-96.64635,19.53768,415.0,False,336.94731,1.21246
t_571,-96.69411,19.53936,900.0,False,15.45801,0.5001
t_572,-96.74186,19.54103,574.0,False,148.7101,0.8366
t_573,-96.78962,19.54268,468.0,False,268.83376,1.0567
t_574,-96.40573,19.57431,499.0,False,230.09832,0.98194
t_575,-96.4535,19.57607,754.0,False,43.11346,0.61235
t_576,-96.50126,19.57781,414.0,False,338.21288,1.21581
t_577,-96.54903,19.57954,502.0,False,226.46689,0.97523
t_578,-96.5968,19.58125,551.0,False,171.35789,0.87667
t_579,-96.64457,19.58295,376.0,False,384.46948,1.35737
t_580,-96.69234,19.58464,804.0,False,30.20105,0.56898
t_581,-96.74011,19.58631,604.0,False,122.5731,0.78924
t_582,-96.78789,19.58796,473.0,False,262.46513,1.04393
t_583,-96.45165,19.62134,449.0,False,293.2685,1.10801
t_584,-96.49943,19.62309,465.0,False,272.67065,1.0645
t_585,-96.54721,19.62482,437.0,False,308.76955,1.14289
t_586,-96.595,19.62653,440.0,False,304.89644,1.13398
t_587,-96.64278,19.62823,656.0,False,86.20624,0.71808
t_588,-96.69057,19.62991,900.0,False,15.45801,0.5001
t_589,-96.73836,19.63158,565.0,False,157.30651,0.85186
t_590,-96.78615,19.63324,666.0,False,80.42021,0.70576
t_591,-96.4498,19.66662,476.0,False,258.6619,1.03641
t_592,-96.4976,19.66836,606.0,False,120.96828,0.78626
t_593,-96.5454,19.67009,499.0,False,230.09832,0.98194
t_594,-96.5932,19.67181,547.0,False,175.52102,0.88401
t_595,-96.641,19.67351,770.0,False,38.46309,0.59782
t_596,-96.6888,19.67519,481.0,False,252.35736,1.02409
t_597,-96.7366,19.67687,632.0,False,101.6349,0.74936
t_598,-96.78441,19.67852,873.0,False,18.61385,0.51784
t_599,-96.49576,19.71364,491.0,False,239.8978,1.00027
t_600,-96.54358,19.71537,500.0,False,228.8851,0.9797
t_601,-96.59139,19.71709,795.0,False,32.1929,0.57636
t_602,-96.63921,19.71879,852.0,False,21.5405,0.53246
t_603,-96.68703,19.72048,900.0,False,15.45801,0.5001
t_604,-96.73485,19.72215,900.0,False,15.45801,0.5001
t_605,-96.78267,19.7238,587.0,False,136.90734,0.81544
t_606,-96.49392,19.75893,459.0,False,280.37316,1.08044
t_607,-96.54176,19.76066,538.0,False,185.12163,0.90095
t_608,-96.58959,19.76237,655.0,False,86.80504,0.71934
t_609,-96.63742,19.76408,890.0,False,16.55455,0.50654
t_610,-96.68526,19.76576,900.0,False,15.45801,0.5001
t_611,-96.73309,19.76743,854.0,False,21.24186,0.53104
t_612,-96.78093,19.76909,900.0,False,15.45801,0.5001
t_613,-96.49209,19.80421,612.0,False,116.25589,0.77745
t_614,-96.53993,19.80594,496.0,False,233.75401,0.98874
t_615,-96.58778,19.80766,539.0,False,184.03921,0.89903
t_616,-96.63563,19.80936,596.0,False,129.16364,0.80137
t_617,-96.68348,19.81105,615.0,False,113.95677,0.77311
t_618,-96.73133,19.81272,900.0,False,15.45801,0.5001
t_619,-96.77919,19.81438,654.0,False,87.40757,0.7206
t_620,-96.53811,19.85123,416.0,False,335.68,1.20912
t_621,-96.58597,19.85295,659.0,False,84.43208,0.71435
t_622,-96.63384,19.85465,900.0,False,15.45801,0.5001
t_623,-97.17333,19.51008,900.0,False,15.45801,0.5001
t_624,-97.22108,19.5116,625.0,False,106.56459,0.75897
t_625,-96.83738,19.54432,382.0,False,377.46027,1.33301
t_626,-96.88514,19.54594,523.0,False,201.80863,0.93057
t_627,-96.9329,19.54755,431.0,False,316.5021,1.16111
t_628,-96.98066,19.54914,674.0,False,76.04894,0.69619
t_629,-97.02843,19.55072,848.0,False,22.15114,0.53534
t_630,-97.07619,19.55228,900.0,False,15.45801,0.5001
t_631,-97.12396,19.55383,539.0,False,184.03921,0.89903
t_632,-97.17172,19.55536,624.0,False,107.28517,0.76037
t_633,-97.21949,19.55688,784.0,False,34.81202,0.58562
t_634,-96.83566,19.5896,455.0,False,285.52481,1.09131
t_635,-96.88344,19.59122,900.0,False,15.45801,0.5001
t_636,-96.93121,19.59283,505.0,False,222.86075,0.96861
t_637,-96.97899,19.59442,516.0,False,209.87049,0.94502
t_638,-97.02677,19.596,306.0,False,454.03112,1.7181
t_639,-97.07455,19.59756,867.0,False,19.40437,0.52194
t_640,-97.12233,19.59911,568.0,False,154.40265,0.84672
t_641,-97.17011,19.60065,626.0,False,105.84811,0.75759
t_642,-97.2179,19.60216,345.0,False,418.30139,1.49778
t_643,-96.83394,19.63488,718.0,False,55.72775,0.6476
t_644,-96.88173,19.6365,619.0,False,110.95001,0.7674
t_645,-96.92952,19.63811,515.0,False,211.0356,0.94712
t_646,-96.97732,19.63971,690.0,False,67.95947,0.67775
t_647,-97.02511,19.64128,550.0,False,172.39258,0.87849
t_648,-97.07291,19.64285,498.0,False,231.31424,0.9842
t_649,-97.1207,19.6444,571.0,False,151.53712,0.84163
t_650,-97.1685,19.64593,491.0,False,239.8978,1.00027
t_651,-97.2163,19.64745,369.0,False,392.4733,1.38687
t_652,-96.83222,19.68016,801.0,False,30.85048,0.57142
t_653,-96.88002,19.68178,538.0,False,185.12163,0.90095
t_654,-96.92783,19.68339,711.0,False,58.57057,0.6549
t_655,-96.97564,19.68499,712.0,False,58.15602,0.65385
t_656,-97.02345,19.68657,686.0,False,69.90274,0.68227
t_657,-97.07126,19.68813,655.0,False,86.80504,0.71934
t_658,-97.11908,19.68968,611.0,False,117.0307,0.7789
t_659,-97.16689,19.69122,900.0,False,15.45801,0.5001
t_660,-97.21471,19.69274,571.0,False,151.53712,0.84163
t_661,-96.83049,19.72544,523.0,False,201.80863,0.93057
t_662,-96.87831,19.72707,455.0,False,285.52481,1.09131
t_663,-96.92614,19.72868,621.0,False,109.47165,0.76457
t_664,-96.97396,19.73028,868.0,False,19.27018,0.52125
t_665,-97.02179,19.73186,900.0,False,15.45801,0.5001
t_666,-97.06962,19.73342,900.0,False,15.45801,0.5001
t_667,-97.11745,19.73497,900.0,False,15.45801,0.5001
t_668,-97.16528,19.73651,900.0,False,15.45801,0.5001
t_669,-97.21311,19.73803,591.0,False,133.42253,0.80913
t_670,-96.82877,19.77073,580.0,False,143.17209,0.82671
t_671,-96.87661,19.77236,774.0,False,37.38187,0.59428
t_672,-96.92445,19.77397,900.0,False,15.45801,0.5001
t_673,-96.97229,19.77556,900.0,False,15.45801,0.5001
t_674,-97.02013,19.77714,685.0,False,70.39665,0.68341
t_675,-97.06797,19.77871,900.0,False,15.45801,0.5001
t_676,-97.11582,19.78026,575.0,False,147.77634,0.83494
t_677,-97.16366,19.7818,900.0,False,15.45801,0.5001
t_678,-97.21151,19.78332,411.0,False,341.99864,1.22597
t_679,-96.82704,19.81602,618.0,False,111.69543,0.76882
t_680,-96.8749,19.81765,572.0,False,150.5905,0.83995
t_681,-96.92275,19.81926,659.0,False,84.43208,0.71435
t_682,-96.97061,19.82085,900.0,False,15.45801,0.5001
t_683,-97.01847,19.82244,529.0,False,195.03452,0.9185
t_684,-97.06633,19.824,467.0,False,270.11152,1.05929
t_685,-97.11419,19.82555,900.0,False,15.45801,0.5001
t_686,-97.16205,19.82709,900.0,False,15.45801,0.5001
t_687,-97.20991,19.82861,610.0,False,117.80973,0.78036
t_688,-96.82531,19.86131,756.0,False,42.50254,0.6105
t_689,-96.87318,19.86294,443.0,False,301.02085,1.12519
t_690,-96.92106,19.86455,749.0,False,44.67949,0.61703
t_691,-96.96893,19.86615,693.0,False,66.53557,0.6744
t_692,-97.0168,19.86773,603.0,False,123.38191,0.79073
t_693,-97.32748,19.19768,731.0,False,50.80046,0.63444
t_694,-97.37513,19.19915,489.0,False,242.37218,1.00495
t_695,-97.42277,19.2006,275.0,False,476.35366,1.94141
t_696,-97.47042,19.20204,284.0,False,470.4353,1.87119
t_697,-97.51806,19.20346,277.0,False,475.07785,1.92538
t_698,-97.56571,19.20487,235.0,False,497.33812,2.32387
t_699,-97.61336,19.20626,234.0,False,497.75773,2.33524
t_700,-97.66101,19.20764,213.0,False,505.50128,2.60044
t_701,-97.27827,19.24146,729.0,False,51.52973,0.63643
t_702,-97.32593,19.24295,533.0,False,190.59121,0.91062
t_703,-97.37359,19.24442,441.0,False,303.60477,1.13103
t_704,-97.42125,19.24587,487.0,False,244.85568,1.00967
t_705,-97.46891,19.24731,633.0,False,100.94687,0.74801
t_706,-97.51657,19.24873,506.0,False,221.6645,0.96642
t_707,-97.56424,19.25014,239.0,False,495.61114,2.27943
t_708,-97.6119,19.25153,229.0,False,499.78425,2.39366
t_709,-97.65957,19.25291,180.0,False,514.02191,3.15269
t_710,-97.2767,19.28673,808.0,False,29.35704,0.56576
t_711,-97.32437,19.28822,592.0,False,132.56213,0.80757
t_712,-97.37205,19.28968,373.0,False,387.92341,1.36987
t_713,-97.41973,19.29114,341.0,False,422.33904,1.5179
t_714,-97.4674,19.29258,900.0,False,15.45801,0.5001
t_715,-97.51508,19.294,373.0,False,387.92341,1.36987
t_716,-97.56276,19.29541,233.0,False,498.17254,2.3467
t_717,-97.61044,19.2968,221.0,False,502.78517,2.49304
t_718,-97.65812,19.29818,413.0,False,339.47667,1.21918
t_719,-97.27513,19.332,589.0,False,135.1563,0.81227
t_720,-97.32282,19.33349,495.0,False,234.97778,0.99103
t_721,-97.37051,19.33496,293.0,False,464.05808,1.80558
t_722,-97.4182,19.33641,478.0,False,256.13471,1.03145
t_723,-97.4659,19.33785,314.0,False,447.38324,1.66812
t_724,-97.51359,19.33927,481.0,False,252.35736,1.02409
t_725,-97.56129,19.34068,397.0,False,359.40737,1.27555
t_726,-97.60898,19.34208,254.0,False,488.42045,2.1261
t_727,-97.65668,19.34346,306.0,False,454.03112,1.7181
t_728,-97.27356,19.37727,571.0,False,151.53712,0.84163
t_729,-97.32126,19.37876,406.0,False,348.26823,1.24325
t_730,-97.36897,19.38023,241.0,False,494.71818,2.2578
t_731,-97.41668,19.38168,484.0,False,248.59727,1.01684
t_732,-97.46439,19.38312,480.0,False,253.61462,1.02653
t_733,-97.5121,19.38455,550.0,False,172.39258,0.87849
t_734,-97.55981,19.38596,447.0,False,295.85226,1.11368
t_735,-97.60752,19.38735,231.0,False,498.98784,2.36996
t_736,-97.65523,19.38873,410.0,False,343.25671,1.22939
t_737,-97.27198,19.42255,419.0,False,331.86827,1.19923
t_738,-97.31971,19.42403,407.0,False,347.01858,1.23976
t_739,-97.36743,19.4255,552.0,False,170.32727,0.87485
t_740,-97.41515,19.42696,426.0,False,322.92445,1.17671
t_741,-97.46288,19.4284,285.0,False,469.74946,1.86368
t_742,-97.5106,19.42982,403.0,False,352.00349,1.25385
t_743,-97.55833,19.43124,304.0,False,455.63642,1.73104
t_744,-97.60606,19.43263,286.0,False,469.05795,1.85623
t_745,-97.65379,19.43401,281.0,False,472.45882,1.89406
t_746,-97.27041,19.46782,780.0,False,35.81764,0.58906
t_747,-97.31815,19.46931,395.0,False,361.85397,1.28294
t_748,-97.36589,19.47078,594.0,False,130.85426,0.80446
t_749,-97.41363,19.47224,227.0,False,500.56196,2.4178
t_750,-97.46137,19.47368,196.0,False,510.39566,2.86004
t_751,-97.50911,19.4751,298.0,False,460.31564,1.77097
t_752,-97.55685,19.47652,585.0,False,138.67567,0.81863
t_753,-97.60459,19.47791,213.0,False,505.50128,2.60044
t_754,-97.65234,19.47929,266.0,False,481.81957,2.01674
t_755,-97.26883,19.5131,394.0,False,363.07302,1.28667
t_756,-97.31659,19.51459,339.0,False,424.32735,1.52815
t_757,-97.36434,19.51606,298.0,False,460.31564,1.77097
t_758,-97.4121,19.51752,446.0,False,297.14436,1.11654
t_759,-97.45985,19.51896,416.0,False,335.68,1.20912
t_760,-97.50761,19.52039,220.0,False,503.13996,2.50601
t_761,-97.55537,19.5218,286.0,False,469.05795,1.85623
t_762,-97.60313,19.52319,261.0,False,484.66406,2.06099
t_763,-96.99401,19.18699,526.0,False,198.40546,0.9245
t_764,-97.04164,19.18856,657.0,False,85.61116,0.71683
t_765,-97.08928,19.19012,740.0,False,47.64265,0.62562
t_766,-97.13692,19.19166,611.0,False,117.0307,0.7789
t_767,-97.18456,19.19319,804.0,False,30.20105,0.56898
t_768,-97.2322,19.1947,801.0,False,30.85048,0.57142
t_769,-96.80174,19.2258,423.0,False,326.76524,1.18626
t_770,-96.84939,19.22744,415.0,False,336.94731,1.21246
t_771,-96.89704,19.22906,508.0,False,219.28092,0.96207
t_772,-96.94469,19.23066,477.0,False,257.39744,1.03392
t_773,-96.99234,19.23225,626.0,False,105.84811,0.75759
t_774,-97.03999,19.23382,513.0,False,213.37558,0.95135
t_775,-97.08765,19.23538,900.0,False,15.45801,0.5001
t_776,-97.1353,19.23692,900.0,False,15.45801,0.5001
t_777,-97.18296,19.23845,842.0,False,23.10153,0.53971
t_778,-97.23061,19.23997,649.0,False,90.47668,0.72695
t_779,-96.80002,19.27107,584.0,False,139.56632,0.82023
t_780,-96.84768,19.2727,399.0,False,356.9498,1.26824
t_781,-96.89534,19.27432,436.0,False,310.05977,1.14589
t_782,-96.94301,19.27592,479.0,False,254.87376,1.02899
t_783,-96.99068,19.27751,530.0,False,193.91815,0.91652
t_784,-97.03834,19.27909,733.0,False,50.08135,0.63246
t_785,-97.08601,19.28065,900.0,False,15.45801,0.5001
t_786,-97.13368,19.28219,805.0,False,29.98772,0.56818
t_787,-97.18135,19.28372,823.0,False,26.40374,0.55398
t_788,-97.22903,19.28523,641.0,False,95.58632,0.73734
t_789,-96.79829,19.31633,452.0,False,289.39481,1.0996
t_790,-96.84597,19.31796,375.0,False,385.62465,1.36151
t_791,-96.89365,19.31958,416.0,False,335.68,1.20912
t_792,-96.94133,19.32119,426.0,False,322.92445,1.17671
t_793,-96.98901,19.32278,515.0,False,211.0356,0.94712
t_794,-97.03669,19.32435,769.0,False,38.73831,0.59871
t_795,-97.08438,19.32591,900.0,False,15.45801,0.5001
t_796,-97.13206,19.32746,729.0,False,51.52973,0.63643
t_797,-97.17975,19.32899,900.0,False,15.45801,0.5001
t_798,-97.22744,19.3305,633.0,False,100.94687,0.74801
t_799,-96.84425,19.36323,586.0,False,137.78935,0.81703
t_800,-96.89195,19.36485,417.0,False,334.41102,1.20581
t_801,-96.93964,19.36646,452.0,False,289.39481,1.0996
t_802,-96.98734,19.36805,498.0,False,231.31424,0.9842
t_803,-97.03504,19.36962,523.0,False,201.80863,0.93057
t_804,-97.08274,19.37118,783.0,False,35.06069,0.58648
t_805,-97.13044,19.37273,709.0,False,59.40823,0.65701
t_806,-97.17815,19.37426,679.0,False,73.42932,0.69033
t_807,-97.22585,19.37577,717.0,False,56.12552,0.64863
t_808,-96.84253,19.4085,410.0,False,343.25671,1.22939
t_809,-96.89025,19.41012,553.0,False,169.30076,0.87304
t_810,-96.93796,19.41173,478.0,False,256.13471,1.03145
t_811,-96.98567,19.41332,438.0,False,307.47889,1.1399
t_812,-97.03339,19.41489,608.0,False,119.38051,0.7833
t_813,-97.08111,19.41645,698.0,False,64.225,0.66887
t_814,-97.12882,19.418,760.0,False,41.30664,0.60682
t_815,-97.17654,19.41953,434.0,False,312.63863,1.15193
t_816,-97.22426,19.42105,415.0,False,336.94731,1.21246
t_817,-96.84082,19.45377,433.0,False,313.92715,1.15497
t_818,-96.88855,19.45539,425.0,False,324.20588,1.17988
t_819,-96.93627,19.457,434.0,False,312.63863,1.15193
t_820,-96.98401,19.45859,468.0,False,268.83376,1.0567
t_821,-97.03174,19.46017,721.0,False,54.55082,0.64452
t_822,-97.07947,19.46173,900.0,False,15.45801,0.5001
t_823,-97.1272,19.46328,900.0,False,15.45801,0.5001
t_824,-97.17494,19.46481,900.0,False,15.45801,0.5001
t_825,-97.22267,19.46632,610.0,False,117.80973,0.78036
t_826,-96.8391,19.49904,444.0,False,299.72871,1.1223
t_827,-96.88684,19.50067,490.0,False,241.13383,1.0026
t_828,-96.93459,19.50227,469.0,False,267.55728,1.05412
t_829,-96.98233,19.50387,547.0,False,175.52102,0.88401
t_830,-97.03008,19.50544,891.0,False,16.44124,0.50589
